,customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Daily
192,0303-UNCIP,False,Male,False,False,False,41,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,65.0,2531.8,2.14
193,0303-WMMRN,False,Male,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.25,86.05,0.63
194,0305-SQECB,False,Female,False,False,True,11,False,False,DSL,True,False,False,True,False,False,One year,True,Mailed check,36.05,402.6,1.18
195,0306-JAELE,True,Male,False,False,False,5,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96.1,453.4,3.16
196,0307-BCOPK,False,Female,False,False,False,16,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,19.05,326.65,0.63
197,0308-GIQJT,False,Male,True,False,False,71,True,True,Fiber optic,False,True,False,True,True,True,One year,False,Bank transfer (automatic),105.75,7382.85,3.47
198,0308-IVGOK,False,Female,False,False,False,11,False,False,DSL,False,True,True,True,False,False,One year,True,Credit card (automatic),40.4,422.6,1.33
199,0310-MVLET,True,Female,False,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.15,6010.05,3.26
200,0310-SUCIN,False,Female,False,True,False,71,True,False,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),84.8,6046.1,2.79
201,0310-VQXAM,False,Male,False,False,False,9,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.85,178.8,0.65
202,0311-QYWSS,False,Female,False,False,False,6,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.45,314.6,1.62
203,0311-UNPFF,True,Female,False,False,False,26,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),88.8,2274.35,2.92
204,0314-TKOSI,False,Female,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.15,322.9,1.81
205,0315-LVCRK,False,Male,False,False,False,11,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,84.8,888.75,2.79
206,0318-QUUOB,True,Male,False,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.55,80.55,2.65
207,0318-ZOPWS,False,Female,False,True,False,49,True,False,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),20.15,973.35,0.66
208,0319-QZTCO,False,Female,False,True,True,3,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.7,168.6,1.93
209,0320-DWVTU,False,Female,False,False,False,53,True,False,Fiber optic,True,True,True,True,False,True,Two year,False,Mailed check,99.5,5424.25,3.27
210,0320-JDNQG,True,Male,False,True,True,23,True,False,Fiber optic,True,False,False,True,True,True,Month-to-month,True,Electronic check,99.85,2331.3,3.28
211,0322-CHQRU,True,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.35,89.5,1.49
212,0322-YINQP,True,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.55,48.55,1.59
213,0323-XWWTN,False,Male,False,False,True,3,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,26.4,121.25,0.87
214,0324-BRPCJ,True,Female,True,True,False,68,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.2,6851.65,3.29
215,0325-XBFAC,True,Male,False,False,False,8,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,94.7,740.3,3.11
216,0326-VDYXE,False,Female,False,True,False,70,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,97.65,6982.5,3.21
217,0327-WFZSY,False,Male,False,True,True,39,True,True,Fiber optic,False,False,True,False,True,True,One year,False,Electronic check,100.0,3835.55,3.29
218,0328-GRPMV,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,70.1,2.3
220,0329-GTIAJ,True,Female,False,False,False,3,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Electronic check,97.9,315.3,3.22
221,0330-BGYZE,False,Male,False,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,One year,False,Bank transfer (automatic),102.5,6157.6,3.37
222,0330-IVZHA,True,Female,False,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.95,330.15,2.3
223,0334-GDDSO,True,Male,True,False,False,3,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,81.35,233.7,2.67
224,0334-ZFJSR,False,Female,False,True,False,55,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),66.05,3462.1,2.17
225,0336-KXKFK,False,Male,False,False,False,72,False,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),61.2,4390.25,2.01
226,0336-PIKEI,False,Male,True,True,False,72,True,False,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),74.4,5360.75,2.44
227,0337-CNPZE,True,Female,False,False,False,41,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.3,4443.45,3.49
228,0343-QLUZP,False,Male,False,False,False,60,False,False,DSL,True,True,True,False,False,False,Two year,False,Bank transfer (automatic),39.6,2424.5,1.3
229,0345-HKJVM,True,Female,False,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,89.3,577.6,2.93
230,0345-XMMUG,False,Female,False,True,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),108.9,4854.3,3.58
231,0347-UBKUZ,False,Female,False,False,False,15,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.9,320.45,0.65
232,0348-SDKOL,True,Female,False,True,False,58,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Credit card (automatic),102.1,5885.4,3.35
233,0354-VXMJC,False,Male,False,True,True,23,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.6,426.65,0.64
234,0354-WYROK,True,Female,True,True,True,31,True,False,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,98.9,2911.3,3.25
235,0356-ERHVT,False,Male,False,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),45.9,521.9,1.51
236,0356-OBMAC,False,Female,True,False,False,56,True,True,Fiber optic,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),99.9,5706.3,3.28
237,0357-NVCRI,False,Female,False,False,True,25,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.05,471.7,0.66
238,0361-HJRDX,False,Female,False,False,False,68,False,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),64.35,4539.6,2.11
239,0362-RAOQO,False,Female,False,False,False,40,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.65,830.25,0.65
240,0362-ZBZWJ,True,Male,False,False,False,36,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,84.9,3067.2,2.79
241,0363-QJVFX,True,Male,False,False,False,32,True,True,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Credit card (automatic),108.15,3432.9,3.55
242,0363-SVHYR,False,Male,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.85,6263.8,2.85
243,0365-BZUWY,False,Male,False,True,False,17,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.55,1742.5,3.37
244,0365-GXEZS,False,Male,False,True,False,18,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,False,Electronic check,78.2,1468.75,2.57
245,0365-TRTPY,False,Female,False,False,False,37,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,False,Bank transfer (automatic),91.2,3382.3,3.0
246,0366-NQSHS,False,Male,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.35,46.35,0.64
247,0369-ZGOVK,False,Female,False,True,True,28,True,False,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),70.4,1992.2,2.31
248,0373-AIVNJ,False,Male,False,False,False,9,False,False,DSL,True,True,True,False,False,False,One year,False,Mailed check,39.55,373.0,1.3
249,0374-AACSZ,False,Female,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,50.15,50.15,1.65
250,0374-FIUCA,False,Male,False,True,False,65,True,False,No,False,False,False,False,False,False,Two year,True,Credit card (automatic),20.4,1414.45,0.67
251,0374-IOEGQ,False,Female,False,False,False,3,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.6,122.7,1.47
252,0375-HVGXO,True,Female,False,False,False,1,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,34.7,34.7,1.14
253,0376-OIWME,False,Male,False,True,False,36,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,93.6,3366.05,3.07
254,0376-YMCJC,True,Male,False,False,False,23,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,90.6,1943.2,2.98
255,0377-JBKKT,False,Male,False,True,True,22,True,False,DSL,True,True,False,True,False,False,Month-to-month,True,Mailed check,57.95,1271.8,1.9
256,0378-CJKPV,False,Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),112.1,7965.95,3.68
257,0378-NHQXU,True,Female,False,True,True,17,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,False,Electronic check,88.25,1460.65,2.9
258,0378-TOVMS,True,Female,False,False,False,3,True,False,Fiber optic,False,False,False,True,False,True,Month-to-month,False,Electronic check,85.8,272.2,2.82
259,0378-XSZPU,True,Male,False,True,False,58,True,False,DSL,True,True,True,False,False,False,One year,False,Credit card (automatic),60.3,3563.8,1.98
260,0379-DJQHR,False,Male,False,True,True,67,True,False,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),81.35,5398.6,2.67
261,0380-NEAVX,False,Male,True,False,False,34,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,99.85,3343.15,3.28
262,0380-ZCSBI,False,Male,False,False,False,10,True,False,No,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),20.0,198.7,0.66
263,0383-CLDDA,False,Female,False,False,False,69,True,True,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),85.35,5897.4,2.8
264,0384-LPITE,False,Male,False,False,False,40,False,False,DSL,True,True,True,False,True,True,One year,False,Credit card (automatic),62.05,2511.55,2.04
265,0384-RVBPI,False,Male,False,False,False,20,True,False,DSL,True,False,True,False,False,True,Month-to-month,False,Credit card (automatic),64.4,1398.6,2.12
266,0386-CWRGM,False,Female,False,True,True,46,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.4,967.85,0.64
267,0388-EOPEX,True,Female,False,True,False,2,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,139.4,2.44
268,0390-DCFDQ,True,Female,True,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.45,70.45,2.31
269,0392-BZIUW,False,Female,False,True,False,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),105.0,7589.8,3.45
270,0394-YONDK,False,Male,False,True,True,70,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.15,1790.15,0.83
271,0396-HUJBP,False,Female,False,False,False,2,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.3,44.4,0.63
272,0396-UKGAI,False,Male,False,False,True,23,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Bank transfer (automatic),55.3,1284.2,1.82
273,0396-YCHWO,False,Male,False,True,False,36,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.4,3474.2,3.13
274,0397-GZBBC,True,Male,True,True,False,59,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),93.85,5574.75,3.08
275,0397-ZXWQF,False,Male,False,False,False,67,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),20.5,1430.95,0.67
276,0401-WDBXM,False,Male,False,True,True,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Bank transfer (automatic),105.55,7542.25,3.47
277,0402-CQAJN,True,Female,False,False,False,37,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),101.9,3545.35,3.35
278,0402-OAMEN,False,Female,False,True,True,72,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.45,1709.1,0.8
279,0404-AHASP,False,Male,False,True,False,72,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.7,1421.9,0.65
280,0404-SWRVG,True,Male,False,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,229.55,2.44
281,0406-BPDVR,True,Female,True,True,False,54,True,True,Fiber optic,False,True,False,False,True,True,One year,True,Credit card (automatic),101.5,5373.1,3.33
282,0407-BDJKB,True,Male,False,True,False,60,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,95.75,5742.9,3.15
283,0409-WTMPL,False,Female,False,True,False,58,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),110.65,6526.65,3.64
284,0410-IPFTY,False,Female,False,True,False,31,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),83.85,2674.15,2.75
285,0411-EZJZE,False,Female,False,False,False,3,True,True,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,60.25,170.5,1.98
286,0412-UCCNP,False,Male,False,False,False,55,True,False,DSL,True,False,True,True,False,False,Two year,True,Electronic check,59.2,3175.85,1.94
287,0415-MOSGF,True,Female,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.4,44.4,1.46
288,0419-YAAPX,False,Male,False,True,False,49,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),85.3,4297.95,2.8
289,0420-BWTPW,True,Male,False,False,True,8,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,25.5,215.2,0.84
290,0420-HLGXF,False,Female,True,False,False,39,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.75,4036.0,3.28
291,0420-TXVSG,False,Male,False,True,False,66,True,True,DSL,True,True,True,False,False,False,Two year,True,Credit card (automatic),66.1,4428.45,2.17
292,0422-OHQHQ,False,Female,False,True,True,15,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.55,295.95,0.68
293,0422-UXFAP,False,Female,False,True,False,51,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,98.85,4947.55,3.25
294,0423-UDIJQ,False,Male,True,False,False,9,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,49.2,447.9,1.62
295,0426-TIRNE,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.9,20.9,0.69
296,0428-AXXLJ,False,Male,False,False,False,25,True,False,No,False,False,False,False,False,False,One year,True,Bank transfer (automatic),19.5,516.3,0.64
297,0428-IKYCP,False,Male,False,True,False,22,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),87.0,1850.65,2.86
